tweet_id,sentiment,author,content
1962995628,sadness,mblandiniii,what the fuck...ahaha i hate my life sometimes. why reply on only bad things  ..even if it wasn't bad and i was kidding but whatever! fml
1962995678,neutral,chyeahitsalicia,@featherblossoms I can't stream videos on my phone
1962995826,sadness,CommnSenseMoney,@Freebies4Mom will they have your video available online?  I have been gone all morning and missed it   after waiting so long 4 it
1962996607,worry,dewie,ROTC brought a climbing wall to work for coworkers to try and climb if they wanted.  I forgot my climbing shoes at home today.
1962996830,anger,niassac,bout to go to work with a wicked sunburn on the chest.
1962997602,neutral,ohErica,Heading home
1962997624,sadness,bookemdeno,is not running in the Annapolis half marathon this weekend because i failed to meet the registeration deadline &amp; its completely filled
1962997985,neutral,tragedy_xo,"is in Milton Keynes , leaving tomorrow"
1962998161,neutral,Toni_GPB,@dealseekingmom No problems here
1962998487,worry,Dravie,I had a nightmare last night *cry* I think I am scarred for life!
1962998883,sadness,erinvy,@loryanyumul i miss you  when are you gonna be down in irvine again?? liz and i were just reminiscing about all our adventures.
1962999092,sadness,adibc,The most painful sound in the world to me is the crying of someone I love. What's worse is I can't even hold them and say I'm sorry
1962999358,worry,Pawns43,@PushPlayDEREK not all of them  You'll be missing mine and everybody else's on the east coast!!!!!
1962999415,worry,alexisnoel,Maybe if I pay somebody they'll take care of me. I need a personal nurse.
1962999757,worry,leptailurus,In other news: I want to register for this Artslam thing but I'm too afraid.  I'll just do it independently I suppose.
1963000451,sadness,MizzMarchese,gonna do laundry....never did laundry @ a hotel before.....I miss you R.....even though you ignore me and don even check on me....
1963000578,sadness,NamuraiSinja,"@Kathleen_Bee same here : /   Coincidently, my friend just cancelled our movie date"
1963000680,hate,CJBeasley,Walmart bails on sponsorship!
1963001219,worry,fsutoby,@modulista You're in Miami right? I don't see a hand delivery in your near future unfortunately
1963001231,sadness,matthat08,just woke up...dont want to go into work at 4
1963001495,sadness,bwilsxo,Done with geology!! But I'm really missing my favorite sisters! Especially because they can't go to banquet tonight
1963001496,worry,kyoisorange,@spencerkat a twitter app for the iphone/iPod touch. It's being slow though
1963001561,worry,Debalina,Everyone stop what you're doing &amp; help me find my favorite pen. Its a black clicky Papermate. I heart this pen.     #fb
1963001634,sadness,EgoGuy,I'm so depressed right now. IDK...
1963001727,neutral,anthraxmoh,@saromadian srry can't go paintballing tonight  and there are no good movies out
1963001957,neutral,Mariuch37,This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj
1963002211,hate,oh_live,Just realised i am a very angry person in georgia. Too groggy and uncomfortable and i still haven't driven!
1963002597,hate,sah_andriotte,@dougiemcfly me too. shit.
1963002633,sadness,NoTORIousTori,"holy wow, I think I could've slept all day! Soooo tired."
1963002813,worry,ali_gator13,@arian_marie i'm so sorry to hear about your loss  my thoughts and prayers are with your family in your time of grief.
1963002927,worry,SacTomatoCarri,"@AnarchyGarden I was going to go on Sunday, but now I've got too much going on that weekend"
1963003060,worry,Tartarus,"If recent experience is anything to go by, I fear I might be going off Indian food. This is not good, people. Not good"
1963003211,worry,nuno_cruz,Without wings again
1963003544,empty,sauy7,Reinstalling apps on my company MacBook Pro after being assimilated into the Active Directory collective
1963003730,worry,yrusohappy,"@buky thanks, still waiting... i don't know what's taking him so long - is it a bad sign or good sign?"
1963003799,sadness,smarshmellow,@MovieTFan: Well that is just completely lame. I'm sorry dude.
1963004170,worry,violinweirdo,@DanSer4Gsus i know. But.
1963004275,sadness,jelloonsprings,@ohcherub  Yeah I know what you mwan.
1963004477,hate,WarofArt,My ear are popping.
1963004559,neutral,williuscaesar,"@MichaelTao  i got one too, but it was on a usb key without the fancy packaging"
1963005026,worry,krees91,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though"
1963005169,neutral,KillaEddie,@arisinterlude damn how you not gonna follow me son?
1963005262,sadness,alessiurr,Senior's last day.
1963005295,worry,karlibby,@stephxrawr ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.
1963005572,sadness,saffronstar,pics arent working for me here on twitter
1963005606,empty,janedunn,loads of insects are attacking me.. time to go inside
1963005651,sadness,kumarprasun,is sad coz hyd theka's dont have beer
1963005869,sadness,Innocent_Kitty,I'm so down again.  I wish I could share my problems with someone...
1963005993,worry,jefflowrey,that's a whole lot of rainstorm goin' on.  Maybe I won't go out tonight...
1963005996,worry,karleemay,@repressd yeah freakin sucks!!
1963013279,love,lykaorhel,"@IzaArtillero oh, coo; i was suppose to be an intern too!  but dangit, SAT. :| so how's the intern life? haha"
1963014008,fun,mstwincities,"@Jaggerwerks nooooooooo....u never call me anymore  lol...but, i've been good too...rick ross is in town, might go 2 his show 2nite ;-)"
1963014403,happiness,kegan5,http://twitpic.com/676tn - Home Sweet Home... I didn't have a picnic blanket though
1963014411,relief,lovely_sarah,@dangzombies Yeah I kept rethinking it because noone that I knew would want to go with me lol. So I ended up just didn't buy them.
1963014451,sadness,ankita_gaba,What do u see in her that i dont have  @Shadez
1963014464,neutral,MichaelJW,@MindTweets I agree. Waiting for a video to buffer then finding it's just someone reading out loud (which I could do faster in my head) =
1963014576,neutral,RyanHiller,@andyman264 not me.
1963014830,neutral,admut239,I REALLY think there is play-doh in my tastykake brownie
1963014978,worry,Jiresell,Wife &amp; I split duties tonight.Wife headed to OSU for daughter's ath trng rcption. I'm at son #1's school paper banquet.Can't make both.
1963015311,surprise,sabraswell,So glad its friday! Only 1 week of schol left.  im glad its almost summer though.
1963015421,worry,BrianUnplugged,Somebody buy me a plane ticket home!! I miss my girl...
1963015916,sadness,MissCLynn,Where is the sun!!
1963017067,worry,Natarix,@greggrunberg I fee your pain its lady Ga Ga and It will drive you insane oh dear God her songs are in my head
1963017730,worry,carrie1385,elliott claims steak and shake has been doing this for months...not exciting anymore...
1963017746,sadness,brattynat,"Arghh, just found out @ianknaan is going to be here at Rock the Bells and I can't go"
1963017987,sadness,rebelchicnyc,Fb I hate when I try &amp; support my local bookstore &amp; they never have what I need
1963018479,neutral,justinbrucks,God will 4pm please some sooner.
1963018680,neutral,marleneluuser,I need to memorize julius caesar lines
1963019282,worry,Smargypants,"@trueblooddallas Dallas, I have a few Questions for you but, can't direct to you cause your not following me"
1963019411,sadness,kateekell,have yet to start this paper due tonight. i have no motivation
1963019591,sadness,PurloinedKitten,It figures. It starts raining as I am freed from work
1963019626,neutral,andystung,"Grilled again for dinner last night for the senior's final kairos dinner  Had steak, spicy mango sausages, hot wings, grilled vegi, corn!"
1963019705,worry,Elaine_W_84,@AQuietMadness You don't think they will catch them? God yeah can you imagine how they're feeling
1963019708,worry,lilrach95,wish i could go rink sorry kayleigh  xx
1963019913,sadness,gofoboRSVPCodes,@supergirlnancy sorry  All the codes I have are posted on our site
1963020049,neutral,texasaggie1,@shanenassiri I just wish they would come down on their prices. I got a great deal on my mac but it took about 3 weeks of research
1963020625,sadness,jackelz,"@ekardmatt well you MY man, you and your truck are 900 too many miles away!!"
1963020663,hate,Vampander,Ugh i have boom boom pow stuck in my head and i hate that song
1963020677,sadness,elizbethlane,Just found out that Mad Men season 3 is delayed until August.
1963020724,sadness,ammamarfo,@jonjordan w00t! Glad to hear it! Though I am missing watching it outside the Igloo by a day
1963020978,worry,michiFM,my pooooor baby (my dog chachi)  she had surgery todayyyyy
1963021089,sadness,pauug,"why i still lose followers?  the people hates me, THE WORLD hates me or maybe ... Read More: http://is.gd/Jg3I"
1963021192,worry,IvanClow,- im hungry...but there's no food at mah house.
1963021218,neutral,Staci_with_an_i,"Pizza parties went well, but still invisible  I might as well be out with a bag over my head. Whatever!"
1963021958,neutral,99naynay99,going to work
1963022176,happiness,DisneyFan10101,@mileycyrus&quot;i wanna go to prom one day   &quot;i wish U can go with me 2 my prom even though im not a guy.but thatwouldmake1of myFRIENDS happy
1963022216,worry,mindyswetz,one hour till I go home and commence pouting because no Bahama trip for me
1963022567,neutral,GGGKeri,@lizard_lipz I don't know  I haven't heard from Lorraine recently.
1963022638,sadness,divya7x,I hate not bringing my ipod to school
1963023485,empty,rehtse534,I forgot to complain about Southwest not doing preboard for families any more.  Was the worst part of travelling
1963024167,happiness,Jennathemuse,My Pom pup is favoring her front paw.
1963024310,worry,MeganMarieXP,My best friend is in vegas without me
1963024684,worry,JJaneBB,"@SassyLassie3 My #followillfriday sucks because while I was teaching people how to be nice, you fuckers were drooling over Notion"
1963025206,worry,Sarax_x,"@Saz_xox  Oh god, everyone's dying.  But it's mainly justin depressing me"
1963025389,neutral,samshatarah,@djknucklehead I want one  wanna give me one? ;)
1963025396,love,CRABBYTREE,is excited about tomorrow!!! but i gotta clean the house  CLEAN CLEAN CLEAN AHHHHHHH
1963025547,worry,ItsCariSnickas,"Heyy, Im Not feeling so good cuz of wat happened yesterday in the car accdentt."
1963025938,neutral,rooozy,@trpilot my baby shut me down
1963026542,worry,QuirkyChic,"@tlockemy I do too, but not heavy rain, which we've had 4 more than a wk."
1963027078,sadness,Kaaayleigh,"@jaycool2k I do want to go for Peaches... but also Miss Kittin, pendulum, chase&amp;status and the bloody beetroots! its not fair"
1963027493,worry,youtellmeplz,Almost to grandmas now. No internet there. I will never catch up on twitter.
1963027823,love,asweascend,Just got my heart ripped out  i love you guys
1963028094,worry,ClarissaG,"@EeepersChoice I'd rather she not, if she's going to destroy them."
1963028176,worry,samgillespie,quick catch up on missed Neighbours ... poor Libby
1963028659,worry,Jnessa,is sad that she is not seeing Basshunter at Metroplex this weekend
1963028750,sadness,primopromo2,"Far too sick to sing.  I've got a post nasal drip and a sore throat, just sent my sorry I won't be there email"
1963036580,love,cheeks901,Ok so my sister is going camping I'm so mad because i have to work tomorrow      have fun
1963036756,love,Sweet_As_AJ,@JYmuzik Wish I was in ATL!!
1963037099,worry,OwnedByOzzy,"Aw crap! My iPod has a thin, gray line across the screen! Didn't drop it - I take good care of it. How long before it dies?"
1963037242,sadness,AlexAdventure,"Just helped save a runaway dog. he didn't want to be my friend, though."
1963037573,love,AyoMillions,"@getemgirlfriday aw, I hope you feel better!"
1963037878,worry,WitchyErotica,last night sucked... too many bad dreams about spiders and rogue octupi
1963037973,happiness,Hamesy,aahhhh the new pics from new moon are brill. I don't think I can wait 5 months
1963038130,hate,BrandySanDiego,FML not having a car is prohibiting finding a job
1963038271,worry,stfucaitlyn,I am so bored
1963038579,neutral,irisheyes,"Oops - correction, it's @nowheremonastry.  Can't seem to spell worth a darn today..."
1963038587,sadness,Martina007,bad mood now
1963038600,worry,missuh,still shoesless  que ardillaaaaaaaaaaaa!
1963038644,worry,prisonrike,"Welcome @MarcCall !!! Let me suggest to you @fakejohnpiper and @fakepastormark. You'll love 'em! In other news, my algae fish died today"
1963038810,sadness,aaaamygirl,headache headache go away
1963039300,worry,IvanaE,Sucky Sucky homework
1963039599,hate,MsMPirate,was so excited to eat the wartermelon i bought the other day and it was terrible and not sweet
1963039697,worry,cherryMia,having bad day
1963039778,sadness,jmischo,@oleg_s Can't test it...my demo license expired yesterday
1963039964,sadness,LockonRyan9,"Ugh, still sick. This Calgary cold has lasted forever."
1963040550,worry,laurentess,Why do I always have a headache?
1963040772,worry,georgiasdfgh,insomniaa.  been trying to sleep for 2 hours . :|
1963041063,hate,Cunderwood2002,Booo totally bored!
